divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
add,100,200
subtract,20,10
multiply,400,5
divide,100,5
